# color images
# file: 'rgbd_dataset_freiburg1_rpy.bag'
# timestamp filename
1305031236.593682 rgb/1305031236.593682.png
1305031236.629642 rgb/1305031236.629642.png
1305031236.661655 rgb/1305031236.661655.png
1305031236.693667 rgb/1305031236.693667.png
1305031236.729693 rgb/1305031236.729693.png
1305031236.761749 rgb/1305031236.761749.png
1305031236.793675 rgb/1305031236.793675.png
1305031236.829705 rgb/1305031236.829705.png
1305031236.861617 rgb/1305031236.861617.png
1305031236.893505 rgb/1305031236.893505.png
1305031236.929669 rgb/1305031236.929669.png
1305031236.961639 rgb/1305031236.961639.png
1305031236.993680 rgb/1305031236.993680.png
1305031237.029714 rgb/1305031237.029714.png
1305031237.061729 rgb/1305031237.061729.png
1305031237.093695 rgb/1305031237.093695.png
1305031237.129774 rgb/1305031237.129774.png
1305031237.161661 rgb/1305031237.161661.png
1305031237.193642 rgb/1305031237.193642.png
1305031237.229691 rgb/1305031237.229691.png
1305031237.261663 rgb/1305031237.261663.png
1305031237.293709 rgb/1305031237.293709.png
1305031237.329672 rgb/1305031237.329672.png
1305031237.361618 rgb/1305031237.361618.png
1305031237.393671 rgb/1305031237.393671.png
1305031237.429793 rgb/1305031237.429793.png
1305031237.461646 rgb/1305031237.461646.png
1305031237.493702 rgb/1305031237.493702.png
1305031237.529735 rgb/1305031237.529735.png
1305031237.561669 rgb/1305031237.561669.png
1305031237.593680 rgb/1305031237.593680.png
1305031237.629705 rgb/1305031237.629705.png
1305031237.661656 rgb/1305031237.661656.png
1305031237.693693 rgb/1305031237.693693.png
1305031237.729752 rgb/1305031237.729752.png
1305031237.761654 rgb/1305031237.761654.png
1305031237.793725 rgb/1305031237.793725.png
1305031237.829769 rgb/1305031237.829769.png
1305031237.861836 rgb/1305031237.861836.png
1305031237.893771 rgb/1305031237.893771.png
1305031237.929849 rgb/1305031237.929849.png
1305031237.961658 rgb/1305031237.961658.png
1305031237.993683 rgb/1305031237.993683.png
1305031238.029709 rgb/1305031238.029709.png
1305031238.061670 rgb/1305031238.061670.png
1305031238.093685 rgb/1305031238.093685.png
1305031238.129747 rgb/1305031238.129747.png
1305031238.161682 rgb/1305031238.161682.png
1305031238.193792 rgb/1305031238.193792.png
1305031238.230012 rgb/1305031238.230012.png
1305031238.261604 rgb/1305031238.261604.png
1305031238.293671 rgb/1305031238.293671.png
1305031238.329662 rgb/1305031238.329662.png
1305031238.361640 rgb/1305031238.361640.png
1305031238.393667 rgb/1305031238.393667.png
1305031238.429673 rgb/1305031238.429673.png
1305031238.461685 rgb/1305031238.461685.png
1305031238.493679 rgb/1305031238.493679.png
1305031238.529670 rgb/1305031238.529670.png
1305031238.561624 rgb/1305031238.561624.png
1305031238.593741 rgb/1305031238.593741.png
1305031238.629751 rgb/1305031238.629751.png
1305031238.661628 rgb/1305031238.661628.png
1305031238.693855 rgb/1305031238.693855.png
1305031238.729729 rgb/1305031238.729729.png
1305031238.761658 rgb/1305031238.761658.png
1305031238.793691 rgb/1305031238.793691.png
1305031238.829730 rgb/1305031238.829730.png
1305031238.861826 rgb/1305031238.861826.png
1305031238.893734 rgb/1305031238.893734.png
1305031238.929837 rgb/1305031238.929837.png
1305031238.961656 rgb/1305031238.961656.png
1305031238.993704 rgb/1305031238.993704.png
1305031239.029670 rgb/1305031239.029670.png
1305031239.061677 rgb/1305031239.061677.png
1305031239.093689 rgb/1305031239.093689.png
1305031239.129738 rgb/1305031239.129738.png
1305031239.161756 rgb/1305031239.161756.png
1305031239.193706 rgb/1305031239.193706.png
1305031239.229882 rgb/1305031239.229882.png
1305031239.261721 rgb/1305031239.261721.png
1305031239.293674 rgb/1305031239.293674.png
1305031239.329705 rgb/1305031239.329705.png
1305031239.361715 rgb/1305031239.361715.png
1305031239.393718 rgb/1305031239.393718.png
1305031239.429744 rgb/1305031239.429744.png
1305031239.461708 rgb/1305031239.461708.png
1305031239.493720 rgb/1305031239.493720.png
1305031239.529662 rgb/1305031239.529662.png
1305031239.561733 rgb/1305031239.561733.png
1305031239.593921 rgb/1305031239.593921.png
1305031239.629723 rgb/1305031239.629723.png
1305031239.661659 rgb/1305031239.661659.png
1305031239.693733 rgb/1305031239.693733.png
1305031239.729894 rgb/1305031239.729894.png
1305031239.761913 rgb/1305031239.761913.png
1305031239.793585 rgb/1305031239.793585.png
1305031239.829666 rgb/1305031239.829666.png
1305031239.861692 rgb/1305031239.861692.png
1305031239.893740 rgb/1305031239.893740.png
1305031239.929706 rgb/1305031239.929706.png
1305031239.961710 rgb/1305031239.961710.png
1305031239.993691 rgb/1305031239.993691.png
1305031240.029620 rgb/1305031240.029620.png
1305031240.061929 rgb/1305031240.061929.png
1305031240.093651 rgb/1305031240.093651.png
1305031240.129665 rgb/1305031240.129665.png
1305031240.161723 rgb/1305031240.161723.png
1305031240.193676 rgb/1305031240.193676.png
1305031240.229661 rgb/1305031240.229661.png
1305031240.261700 rgb/1305031240.261700.png
1305031240.293646 rgb/1305031240.293646.png
1305031240.329670 rgb/1305031240.329670.png
1305031240.361685 rgb/1305031240.361685.png
1305031240.393695 rgb/1305031240.393695.png
1305031240.429707 rgb/1305031240.429707.png
1305031240.461673 rgb/1305031240.461673.png
1305031240.493713 rgb/1305031240.493713.png
1305031240.529672 rgb/1305031240.529672.png
1305031240.561748 rgb/1305031240.561748.png
1305031240.593679 rgb/1305031240.593679.png
1305031240.631058 rgb/1305031240.631058.png
1305031240.661629 rgb/1305031240.661629.png
1305031240.693800 rgb/1305031240.693800.png
1305031240.729633 rgb/1305031240.729633.png
1305031240.761607 rgb/1305031240.761607.png
1305031240.793590 rgb/1305031240.793590.png
1305031240.829620 rgb/1305031240.829620.png
1305031240.861634 rgb/1305031240.861634.png
1305031240.893685 rgb/1305031240.893685.png
1305031240.929673 rgb/1305031240.929673.png
1305031240.961709 rgb/1305031240.961709.png
1305031240.993643 rgb/1305031240.993643.png
1305031241.029623 rgb/1305031241.029623.png
1305031241.061990 rgb/1305031241.061990.png
1305031241.093615 rgb/1305031241.093615.png
1305031241.129761 rgb/1305031241.129761.png
1305031241.161725 rgb/1305031241.161725.png
1305031241.193714 rgb/1305031241.193714.png
1305031241.229602 rgb/1305031241.229602.png
1305031241.261662 rgb/1305031241.261662.png
1305031241.293804 rgb/1305031241.293804.png
1305031241.329910 rgb/1305031241.329910.png
1305031241.361658 rgb/1305031241.361658.png
1305031241.393718 rgb/1305031241.393718.png
1305031241.429669 rgb/1305031241.429669.png
1305031241.461678 rgb/1305031241.461678.png
1305031241.493736 rgb/1305031241.493736.png
1305031241.529758 rgb/1305031241.529758.png
1305031241.561686 rgb/1305031241.561686.png
1305031241.593680 rgb/1305031241.593680.png
1305031241.629760 rgb/1305031241.629760.png
1305031241.661658 rgb/1305031241.661658.png
1305031241.693629 rgb/1305031241.693629.png
1305031241.729700 rgb/1305031241.729700.png
1305031241.761678 rgb/1305031241.761678.png
1305031241.793694 rgb/1305031241.793694.png
1305031241.829759 rgb/1305031241.829759.png
1305031241.861672 rgb/1305031241.861672.png
1305031241.893622 rgb/1305031241.893622.png
1305031241.929686 rgb/1305031241.929686.png
1305031241.961685 rgb/1305031241.961685.png
1305031241.993687 rgb/1305031241.993687.png
1305031242.029756 rgb/1305031242.029756.png
1305031242.061654 rgb/1305031242.061654.png
1305031242.093725 rgb/1305031242.093725.png
1305031242.129682 rgb/1305031242.129682.png
1305031242.161668 rgb/1305031242.161668.png
1305031242.193683 rgb/1305031242.193683.png
1305031242.229672 rgb/1305031242.229672.png
1305031242.261884 rgb/1305031242.261884.png
1305031242.293820 rgb/1305031242.293820.png
1305031242.329889 rgb/1305031242.329889.png
1305031242.361729 rgb/1305031242.361729.png
1305031242.393679 rgb/1305031242.393679.png
1305031242.429711 rgb/1305031242.429711.png
1305031242.461695 rgb/1305031242.461695.png
1305031242.493742 rgb/1305031242.493742.png
1305031242.529710 rgb/1305031242.529710.png
1305031242.561569 rgb/1305031242.561569.png
1305031242.593693 rgb/1305031242.593693.png
1305031242.629711 rgb/1305031242.629711.png
1305031242.661782 rgb/1305031242.661782.png
1305031242.693671 rgb/1305031242.693671.png
1305031242.729791 rgb/1305031242.729791.png
1305031242.761930 rgb/1305031242.761930.png
1305031242.793699 rgb/1305031242.793699.png
1305031242.829812 rgb/1305031242.829812.png
1305031242.861682 rgb/1305031242.861682.png
1305031242.893679 rgb/1305031242.893679.png
1305031242.929677 rgb/1305031242.929677.png
1305031242.961731 rgb/1305031242.961731.png
1305031242.993951 rgb/1305031242.993951.png
1305031243.029664 rgb/1305031243.029664.png
1305031243.061704 rgb/1305031243.061704.png
1305031243.093739 rgb/1305031243.093739.png
1305031243.129686 rgb/1305031243.129686.png
1305031243.161643 rgb/1305031243.161643.png
1305031243.193652 rgb/1305031243.193652.png
1305031243.229716 rgb/1305031243.229716.png
1305031243.261720 rgb/1305031243.261720.png
1305031243.293654 rgb/1305031243.293654.png
1305031243.329803 rgb/1305031243.329803.png
1305031243.361686 rgb/1305031243.361686.png
1305031243.393708 rgb/1305031243.393708.png
1305031243.429782 rgb/1305031243.429782.png
1305031243.461622 rgb/1305031243.461622.png
1305031243.497629 rgb/1305031243.497629.png
1305031243.529705 rgb/1305031243.529705.png
1305031243.561795 rgb/1305031243.561795.png
1305031243.597678 rgb/1305031243.597678.png
1305031243.629640 rgb/1305031243.629640.png
1305031243.661719 rgb/1305031243.661719.png
1305031243.697682 rgb/1305031243.697682.png
1305031243.729676 rgb/1305031243.729676.png
1305031243.761667 rgb/1305031243.761667.png
1305031243.797650 rgb/1305031243.797650.png
1305031243.829666 rgb/1305031243.829666.png
1305031243.861657 rgb/1305031243.861657.png
1305031243.897689 rgb/1305031243.897689.png
1305031243.929656 rgb/1305031243.929656.png
1305031243.961674 rgb/1305031243.961674.png
1305031243.997635 rgb/1305031243.997635.png
1305031244.029557 rgb/1305031244.029557.png
1305031244.061755 rgb/1305031244.061755.png
1305031244.097621 rgb/1305031244.097621.png
1305031244.129662 rgb/1305031244.129662.png
1305031244.161701 rgb/1305031244.161701.png
1305031244.197672 rgb/1305031244.197672.png
1305031244.229668 rgb/1305031244.229668.png
1305031244.261676 rgb/1305031244.261676.png
1305031244.297680 rgb/1305031244.297680.png
1305031244.329685 rgb/1305031244.329685.png
1305031244.361665 rgb/1305031244.361665.png
1305031244.397615 rgb/1305031244.397615.png
1305031244.429740 rgb/1305031244.429740.png
1305031244.461741 rgb/1305031244.461741.png
1305031244.497679 rgb/1305031244.497679.png
1305031244.529690 rgb/1305031244.529690.png
1305031244.561672 rgb/1305031244.561672.png
1305031244.597700 rgb/1305031244.597700.png
1305031244.629753 rgb/1305031244.629753.png
1305031244.661711 rgb/1305031244.661711.png
1305031244.697667 rgb/1305031244.697667.png
1305031244.729757 rgb/1305031244.729757.png
1305031244.761738 rgb/1305031244.761738.png
1305031244.797629 rgb/1305031244.797629.png
1305031244.829660 rgb/1305031244.829660.png
1305031244.861636 rgb/1305031244.861636.png
1305031244.897635 rgb/1305031244.897635.png
1305031244.929681 rgb/1305031244.929681.png
1305031244.961694 rgb/1305031244.961694.png
1305031244.997688 rgb/1305031244.997688.png
1305031245.029670 rgb/1305031245.029670.png
1305031245.061797 rgb/1305031245.061797.png
1305031245.097906 rgb/1305031245.097906.png
1305031245.129925 rgb/1305031245.129925.png
1305031245.161721 rgb/1305031245.161721.png
1305031245.197655 rgb/1305031245.197655.png
1305031245.229684 rgb/1305031245.229684.png
1305031245.261749 rgb/1305031245.261749.png
1305031245.297648 rgb/1305031245.297648.png
1305031245.329736 rgb/1305031245.329736.png
1305031245.361797 rgb/1305031245.361797.png
1305031245.397664 rgb/1305031245.397664.png
1305031245.429674 rgb/1305031245.429674.png
1305031245.461734 rgb/1305031245.461734.png
1305031245.497697 rgb/1305031245.497697.png
1305031245.529685 rgb/1305031245.529685.png
1305031245.561641 rgb/1305031245.561641.png
1305031245.597588 rgb/1305031245.597588.png
1305031245.629610 rgb/1305031245.629610.png
1305031245.661665 rgb/1305031245.661665.png
1305031245.697808 rgb/1305031245.697808.png
1305031245.729697 rgb/1305031245.729697.png
1305031245.761842 rgb/1305031245.761842.png
1305031245.797508 rgb/1305031245.797508.png
1305031245.829779 rgb/1305031245.829779.png
1305031245.861702 rgb/1305031245.861702.png
1305031245.897684 rgb/1305031245.897684.png
1305031245.929627 rgb/1305031245.929627.png
1305031245.961688 rgb/1305031245.961688.png
1305031245.997613 rgb/1305031245.997613.png
1305031246.029623 rgb/1305031246.029623.png
1305031246.061658 rgb/1305031246.061658.png
1305031246.097656 rgb/1305031246.097656.png
1305031246.129580 rgb/1305031246.129580.png
1305031246.161681 rgb/1305031246.161681.png
1305031246.197653 rgb/1305031246.197653.png
1305031246.229637 rgb/1305031246.229637.png
1305031246.261893 rgb/1305031246.261893.png
1305031246.297613 rgb/1305031246.297613.png
1305031246.329731 rgb/1305031246.329731.png
1305031246.361529 rgb/1305031246.361529.png
1305031246.397738 rgb/1305031246.397738.png
1305031246.429654 rgb/1305031246.429654.png
1305031246.461755 rgb/1305031246.461755.png
1305031246.497717 rgb/1305031246.497717.png
1305031246.529729 rgb/1305031246.529729.png
1305031246.561679 rgb/1305031246.561679.png
1305031246.597580 rgb/1305031246.597580.png
1305031246.630105 rgb/1305031246.630105.png
1305031246.661684 rgb/1305031246.661684.png
1305031246.697671 rgb/1305031246.697671.png
1305031246.729825 rgb/1305031246.729825.png
1305031246.761744 rgb/1305031246.761744.png
1305031246.797618 rgb/1305031246.797618.png
1305031246.829699 rgb/1305031246.829699.png
1305031246.861682 rgb/1305031246.861682.png
1305031246.897619 rgb/1305031246.897619.png
1305031246.929719 rgb/1305031246.929719.png
1305031246.961581 rgb/1305031246.961581.png
1305031246.997684 rgb/1305031246.997684.png
1305031247.029564 rgb/1305031247.029564.png
1305031247.061761 rgb/1305031247.061761.png
1305031247.097571 rgb/1305031247.097571.png
1305031247.129694 rgb/1305031247.129694.png
1305031247.161688 rgb/1305031247.161688.png
1305031247.197676 rgb/1305031247.197676.png
1305031247.229684 rgb/1305031247.229684.png
1305031247.261671 rgb/1305031247.261671.png
1305031247.297554 rgb/1305031247.297554.png
1305031247.329729 rgb/1305031247.329729.png
1305031247.361626 rgb/1305031247.361626.png
1305031247.397540 rgb/1305031247.397540.png
1305031247.429703 rgb/1305031247.429703.png
1305031247.461694 rgb/1305031247.461694.png
1305031247.497627 rgb/1305031247.497627.png
1305031247.529619 rgb/1305031247.529619.png
1305031247.561743 rgb/1305031247.561743.png
1305031247.597701 rgb/1305031247.597701.png
1305031247.629718 rgb/1305031247.629718.png
1305031247.661681 rgb/1305031247.661681.png
1305031247.697569 rgb/1305031247.697569.png
1305031247.729684 rgb/1305031247.729684.png
1305031247.761723 rgb/1305031247.761723.png
1305031247.797650 rgb/1305031247.797650.png
1305031247.829657 rgb/1305031247.829657.png
1305031247.861688 rgb/1305031247.861688.png
1305031247.897638 rgb/1305031247.897638.png
1305031247.929807 rgb/1305031247.929807.png
1305031247.961700 rgb/1305031247.961700.png
1305031247.997557 rgb/1305031247.997557.png
1305031248.029684 rgb/1305031248.029684.png
1305031248.061746 rgb/1305031248.061746.png
1305031248.098179 rgb/1305031248.098179.png
1305031248.129858 rgb/1305031248.129858.png
1305031248.161732 rgb/1305031248.161732.png
1305031248.197746 rgb/1305031248.197746.png
1305031248.229670 rgb/1305031248.229670.png
1305031248.261691 rgb/1305031248.261691.png
1305031248.297645 rgb/1305031248.297645.png
1305031248.329688 rgb/1305031248.329688.png
1305031248.361705 rgb/1305031248.361705.png
1305031248.398306 rgb/1305031248.398306.png
1305031248.429690 rgb/1305031248.429690.png
1305031248.461674 rgb/1305031248.461674.png
1305031248.497597 rgb/1305031248.497597.png
1305031248.529678 rgb/1305031248.529678.png
1305031248.561680 rgb/1305031248.561680.png
1305031248.597577 rgb/1305031248.597577.png
1305031248.629727 rgb/1305031248.629727.png
1305031248.661660 rgb/1305031248.661660.png
1305031248.701134 rgb/1305031248.701134.png
1305031248.729769 rgb/1305031248.729769.png
1305031248.761715 rgb/1305031248.761715.png
1305031248.797823 rgb/1305031248.797823.png
1305031248.829728 rgb/1305031248.829728.png
1305031248.861712 rgb/1305031248.861712.png
1305031248.897740 rgb/1305031248.897740.png
1305031248.929766 rgb/1305031248.929766.png
1305031248.961755 rgb/1305031248.961755.png
1305031248.997614 rgb/1305031248.997614.png
1305031249.029697 rgb/1305031249.029697.png
1305031249.062337 rgb/1305031249.062337.png
1305031249.097689 rgb/1305031249.097689.png
1305031249.129781 rgb/1305031249.129781.png
1305031249.161749 rgb/1305031249.161749.png
1305031249.197673 rgb/1305031249.197673.png
1305031249.229768 rgb/1305031249.229768.png
1305031249.261609 rgb/1305031249.261609.png
1305031249.297950 rgb/1305031249.297950.png
1305031249.329679 rgb/1305031249.329679.png
1305031249.361754 rgb/1305031249.361754.png
1305031249.397737 rgb/1305031249.397737.png
1305031249.429851 rgb/1305031249.429851.png
1305031249.461794 rgb/1305031249.461794.png
1305031249.497685 rgb/1305031249.497685.png
1305031249.529692 rgb/1305031249.529692.png
1305031249.561863 rgb/1305031249.561863.png
1305031249.597805 rgb/1305031249.597805.png
1305031249.629760 rgb/1305031249.629760.png
1305031249.662284 rgb/1305031249.662284.png
1305031249.697653 rgb/1305031249.697653.png
1305031249.729969 rgb/1305031249.729969.png
1305031249.761822 rgb/1305031249.761822.png
1305031249.797667 rgb/1305031249.797667.png
1305031249.829797 rgb/1305031249.829797.png
1305031249.861729 rgb/1305031249.861729.png
1305031249.897548 rgb/1305031249.897548.png
1305031249.929754 rgb/1305031249.929754.png
1305031249.962232 rgb/1305031249.962232.png
1305031249.997687 rgb/1305031249.997687.png
1305031250.030025 rgb/1305031250.030025.png
1305031250.061924 rgb/1305031250.061924.png
1305031250.097604 rgb/1305031250.097604.png
1305031250.129780 rgb/1305031250.129780.png
1305031250.161809 rgb/1305031250.161809.png
1305031250.197617 rgb/1305031250.197617.png
1305031250.229670 rgb/1305031250.229670.png
1305031250.261917 rgb/1305031250.261917.png
1305031250.298182 rgb/1305031250.298182.png
1305031250.329709 rgb/1305031250.329709.png
1305031250.361596 rgb/1305031250.361596.png
1305031250.397784 rgb/1305031250.397784.png
1305031250.429731 rgb/1305031250.429731.png
1305031250.461779 rgb/1305031250.461779.png
1305031250.498138 rgb/1305031250.498138.png
1305031250.529700 rgb/1305031250.529700.png
1305031250.561819 rgb/1305031250.561819.png
